Level,Item,Description,Revision,Type,Status,Engineering Item,Item Seq,Op Seq,Alternate,Engineering Bill,Comments,UOM,Basis,Quantity,Planning %,Yield,Extended Quantity,Effectivity Control,From,To,From Date,To Date,Disabled,Implemented,ECO,Supply Type,Subinventory,Locator,Costed,Unit Cost,Extended Quantity,Extended Cost,Operation Seq,Manufacturing,Offset,Cumulative Manufacuturing,Cumulative Total,Optional,Mutually Exclusive,ATP,Min Qty,Max Qty,Sales Order Basis,Shippable,Include on Ship Docs,Required To Ship,Required For Revenue
3,WMA2AA1003,"Gasket, Full Face-Type, Size-25NB, Flange rating - B16.5 #150, Natural Rubber, ANSI B 16.21, Thk.3mm",0,Finished good,Active,,5,1,,,,NOS,Item,20,100,1,20,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,20,,1,45,,,,,,,,,None,*,,,
3,WMA2AA1001,"Gasket, Full Face-Type, Size-15NB, Flange rating - B16.5 #150, Natural Rubber, ANSI B 16.5, Thk.3mm",0,Finished good,Active,,6,1,,,,NOS,Item,10,100,1,10,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,10,,1,45,,,,,,,,,None,*,,,
2,-  W630414N08,HARDWARE & GASKET  BOM FOR RS12EKDR1(SS304L) PIPING,1,SOS Dummy,Active,,7,1,,,,LOT,Item,1,100,1,1,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WMA1MA5027,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M16 X 100 LG",0,Finished good,Active,,1,1,,,,NOS,Item,20,100,1,20,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,20,,1,90,,,,,,,,,None,*,,,
3,WMA1MA5006,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M12 X 80 LG",0,Finished good,Inactive,,2,1,,,,NOS,Item,7,100,1,7,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,7,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1067,"GASKET,SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 150#, SIZE-50 NB",0,Finished good,Active,,3,1,,,,NOS,Item,2,100,1,2,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,2,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1068,"GASKET,SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 150#, SIZE-25 NB",0,Finished good,Active,,4,1,,,,NOS,Item,2,100,1,2,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,2,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1070,"GASKET, SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 150#, SIZE-80 NB",0,Finished good,Active,,5,1,,,,NOS,Item,7,100,1,7,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,7,,1,90,,,,,,,,,None,*,,,
2,-  W630414N09,HARDWARE & GASKET  BOM FOR RC12ACDR (CS) PIPING,1,SOS Dummy,Active,,8,1,,,,LOT,Item,1,100,1,1,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WQA1JA4486,"STUD,2NUT&2WASHER,CARBON STEEL,BLUE ZINC PASSIVATED; SA193,GR.B7/SA194,GR.2H,LATEST EDN,B18.2.2,IS 2016;M12 X 50 LG",0,Finished good,Active,,1,1,,,,NOS,Item,30,100,1,30,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,30,,1,90,,,,,,,,,None,*,,,
3,WMA1JA4025,"STUD,2NUT&2WASHER,CARBON STEEL,BLUE ZINC PASSIVATED; SA193,GR.B7/SA194,GR.2H,LATEST EDN,B18.2.2,IS 2016;M16 X 90 LG",0,Finished good,Active,,2,1,,,,NOS,Item,10,100,1,10,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,10,,1,90,,,,,,,,,None,*,,,
3,WQA2RA2155,"Gasket - Full Face,Compressed Non-Asbestos Fibre with NBR, BS 7531,Class 150,1/16 Inch (3.00 mm) Thick Ring,Per ANSI B16.21,and ANSI B16.5 (FF); 2""",0,Finished good,Active,,3,1,,,,NOS,Item,5,100,1,5,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,5,,1,90,,,,,,,,,None,*,,,
3,WQA2RA2156,"Gasket - Full Face,Compressed Non-Asbestos Fibre with NBR, BS 7531,Class 150,1/16 Inch (3.00 mm) Thick Ring,Per ANSI B16.21,and ANSI B16.5 (FF); 1/2""",0,Finished good,Active,,4,1,,,,NOS,Item,8,100,1,8,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,8,,1,90,,,,,,,,,None,*,,,
2,-  W630414N10,HARDWARE & GASKET  BOM FOR RC12ABDR_(CS) PIPING,1,SOS Dummy,Active,,9,1,,,,LOT,Item,1,100,1,1,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WMA1JA4025,"STUD,2NUT&2WASHER,CARBON STEEL,BLUE ZINC PASSIVATED; SA193,GR.B7/SA194,GR.2H,LATEST EDN,B18.2.2,IS 2016;M16 X 90 LG",0,Finished good,Active,,1,1,,,,NOS,Item,60,100,1,60,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,60,,1,90,,,,,,,,,None,*,,,
3,WMA1JA4027,"STUD,2NUT&2WASHER,CARBON STEEL,BLUE ZINC PASSIVATED; SA193,GR.B7/SA194,GR.2H,LATEST EDN,B18.2.2,IS 2016;M16 X 100 LG",0,Finished good,Active,,2,1,,,,NOS,Item,30,100,1,30,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,30,,1,90,,,,,,,,,None,*,,,
3,WQA2RA2153,"Gasket - Full Face,Compressed Non-Asbestos Fibre with NBR, BS 7531,Class 150,1/8 Inch (3.00 mm) Thick Ring,Per ANSI B16.21,and ANSI B16.5 (FF); 2""",0,Finished good,Active,,3,1,,,,NOS,Item,20,100,1,20,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,20,,1,90,,,,,,,,,None,*,,,
3,WQA2RA2154,"Gasket - Full Face,Compressed Non-Asbestos Fibre with NBR, BS 7531,Class 150,1/8 Inch (3.00 mm) Thick Ring,Per ANSI B16.21,and ANSI B16.5 (FF); 3""",0,Finished good,Active,,4,1,,,,NOS,Item,10,100,1,10,Date,,,2025-02-17,,,*,WVO-767869,Push,,,,,10,,1,90,,,,,,,,,None,*,,,
2,-  W630414N11,HARDWARE & GASKET  BOM FOR RS12EAFR_(SS316) PIPING.,1,SOS Dummy,Active,,10,1,,,,LOT,Item,1,100,1,1,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WQA1BA1108,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M12 X 80 LG",0,Finished good,Active,,1,1,,,,NOS,Item,80,100,1,80,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,80,,1,90,,,,,,,,,None,*,,,
3,WMA1MA5025,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M16 X 90 LG",0,Finished good,Active,,2,1,,,,NOS,Item,90,100,1,90,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,90,,1,90,,,,,,,,,None,*,,,
3,WQA1BA1109,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M20 X 110 LG",0,Finished good,Active,,3,1,,,,NOS,Item,455,100,1,455,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,455,,1,90,,,,,,,,,None,*,,,
3,WQA1BA1110,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M20 X 120 LG",0,Finished good,Active,,4,1,,,,NOS,Item,110,100,1,110,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,110,,1,90,,,,,,,,,None,*,,,
3,WMA1MA5027,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M16 X 100 LG",0,Finished good,Active,,5,1,,,,NOS,Item,236,100,1,236,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,236,,1,90,,,,,,,,,None,*,,,
3,WMA1MA5044,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M20 X 100 LG",0,Finished good,Active,,6,1,,,,NOS,Item,240,100,1,240,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,240,,1,90,,,,,,,,,None,*,,,
3,WQA1BA1112,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M12 X 110 LG",0,Finished good,Active,,7,1,,,,NOS,Item,10,100,1,10,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,10,,1,90,,,,,,,,,None,*,,,
3,WQA1BA1111,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M12 X 70 LG",0,Finished good,Active,,8,1,,,,NOS,Item,45,100,1,45,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,45,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1068,"GASKET,SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 150#, SIZE-25 NB",0,Finished good,Active,,9,1,,,,NOS,Item,7,100,1,7,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,7,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1067,"GASKET,SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 150#, SIZE-50 NB",0,Finished good,Active,,10,1,,,,NOS,Item,28,100,1,28,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,28,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1080,"GASKET,SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 150#, SIZE-200 NB",0,Finished good,Active,,11,1,,,,NOS,Item,10,100,1,10,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,10,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1072,"GASKET, SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 150#, SIZE-150 NB",0,Finished good,Active,,12,1,,,,NOS,Item,70,100,1,70,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,70,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1079,"GASKET, SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 300#, SIZE-150NB",0,Finished good,Active,,13,1,,,,NOS,Item,15,100,1,15,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,15,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1076,"GASKET, SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 150#, SIZE-20 NB",0,Finished good,Active,,14,1,,,,NOS,Item,20,100,1,20,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,20,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1070,"GASKET, SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 150#, SIZE-80 NB",0,Finished good,Active,,15,1,,,,NOS,Item,35,100,1,35,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,35,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1066,"GASKET,SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 150# 15NB",0,Finished good,Active,,16,1,,,,NOS,Item,10,100,1,10,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,10,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1071,"GASKET, SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 150#, SIZE-100 NB",0,Finished good,Active,,17,1,,,,NOS,Item,15,100,1,15,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,15,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1077,"GASKET,SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 300#, SIZE-25 NB",0,Finished good,Active,,18,1,,,,NOS,Item,12,100,1,12,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,12,,1,90,,,,,,,,,None,*,,,
3,WMA2LA1078,"GASKET,SPIRAL WOUND,3MM THK(COMPRESSED THK.), SS316+ EXPANDED GRAPHITE/PTFE FILLED GASKET WITH SS316 INNER RING & CS OUTER RING, ASME B16.20, 300#, SIZE-50 NB",0,Finished good,Active,,19,1,,,,NOS,Item,5,100,1,5,Date,,,2025-02-19,,,*,WVO-767972,Push,,,,,5,,1,90,,,,,,,,,None,*,,,
2,-  W630414N12,INSTRUMENT FITTING,1,SOS Dummy,Active,,11,1,,,,LOT,Item,1,100,1,1,Date,,,2025-02-20,,,*,WVO-767995,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WQ1JAA2430,FABRICATON OF INSTRUMENT FITTINGS DRAWING FOR RS12EAFR (SS316) PIPE CLASS AS PER DRAWING; WFMNC00077,0,Finished good,Active,,1,1,,,,LOT,Item,1,100,1,1,Date,,,2025-02-20,,,*,WVO-767995,Push,,,,,1,,1,60,,,,,,,,,None,*,,,
2,-  W630414N15,RS12EKDR1_(SS304L 150#) PIPING BOM - LOT 2,1,SOS Dummy,Active,,13,1,,,,LOT,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769837,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PIJ2192546000001,"Pipe, SA 312 TP304L; B36.19, DN 50 (NPS 2), Sch 40S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,27.4,100,1,27.4,Date,,,2025-04-10,,,*,WVO-769837,Push,,,,,27.4,,1,,,,,,,,,,None,*,,,
3,PIJ2162646000001,"Pipe, SA 312 TP304L; B36.19, DN 25 (NPS 1), Sch 80S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,2,1,,,,MTR,Item,20.1,100,1,20.1,Date,,,2025-04-10,,,*,WVO-769837,Push,,,,,20.1,,1,,,,,,,,,,None,*,,,
3,PIJ2222546000001,"Pipe, SA 312 TP304L; B36.19, DN 80 (NPS 3), Sch 40S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,3,1,,,,MTR,Item,21.1,100,1,21.1,Date,,,2025-04-10,,,*,WVO-769837,Push,,,,,21.1,,1,,,,,,,,,,None,*,,,
3,WQABDA3008,"ELBOW 90DEG,SS304,SEAMLESS; SA403 WP304L,LATEST EDN,LR,BW,ANSI B16.9,SCH 40S;50NB",0,Finished good,Active,,4,1,,,,NOS,Item,9,100,1,9,Date,,,2025-04-10,,,*,WVO-769837,Push,,,,,9,,1,30,,,,,,,,,None,*,,,
3,WQABDA8001,"ELBOW 90DEG,SS304,SEAMLESS; SA182 F304L,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH 80S;25NB",0,Finished good,Active,,5,1,,,,NOS,Item,7,100,1,7,Date,,,2025-04-10,,,*,WVO-769837,Push,,,,,7,,1,30,,,,,,,,,None,*,,,
3,WQABDA3009,"ELBOW 90DEG,SS304,SEAMLESS; SA403 WP304L,LATEST EDN,LR,BW,ANSI B16.9,SCH 40S;80NB",0,Finished good,Active,,6,1,,,,NOS,Item,7,100,1,7,Date,,,2025-04-10,,,*,WVO-769837,Push,,,,,7,,1,30,,,,,,,,,None,*,,,
3,WQASJC1016,"FLANGE,SS304,WELD-NECK; SA182 F304L,LATEST EDN,ANSI B16.5 150LB,RF,SMTH,SCH 40S;50NB",0,Finished good,Active,,7,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769837,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQASJC1018,"FLANGE,SS304,SW; SA182 F304L,LATEST EDN,ANSI B16.5 150LB,RF,SMTH,SCH 80S;25NB",0,Finished good,Active,,8,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769837,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQASJC1017,"FLANGE,SS304,WELD-NECK; SA182 F304L,LATEST EDN,ANSI B16.5 150LB,RF,SMTH,SCH 40S;80NB",0,Finished good,Active,,9,1,,,,NOS,Item,4,100,1,4,Date,,,2025-04-10,,,*,WVO-769837,Push,,,,,4,,1,30,,,,,,,,,None,*,,,
2,-  W630414N16,RC12ACDR(CS 150#) PIPING BOM - LOT 2,1,SOS Dummy,Active,,14,1,,,,LOT,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WQAFAC7020,"REDUCER CONCENTRIC,CARBON STEEL,WELDED; SA234 GR.WPB-W,LATEST EDN,BW,ANSI B16.9,SCH STDxSCH STD;80NBX50NB",0,Finished good,Active,,1,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,1,,1,45,,,,,,,,,None,*,,,
3,WQAPCA7002,"THREDOLET,Carbon Steel Per ASTM A105N (Normalized),Class 3000,Per MSS SP 97,Branch by Header Size; 50X25NB",0,Finished good,Active,,2,1,,,,NOS,Item,4,100,1,4,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,4,,1,45,,,,,,,,,None,*,,,
3,WQAPCA7003,"THREDOLET,Carbon Steel Per ASTM A105N (Normalized),Class 3000,Per MSS SP 97,Branch by Header Size; 50X20NB",0,Finished good,Active,,3,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,1,,1,45,,,,,,,,,None,*,,,
3,WMABAA7006,"ELBOW 90DEG,CARBON STEEL,WELDED; SA234 GR.WPB-W,LATEST EDN,R=1.5D,BW,ANSI B16.9,SCH STD;50NB",0,Finished good,Active,,4,1,,,,NOS,Item,6,100,1,6,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,6,,1,90,,,,,,,,,None,*,,,
3,WMADAA7006,"TEE EQUAL,CARBON STEEL,WELDED; SA234 GR.WPB-W,LATEST EDN,BW,ANSI B16.9,SCH STD;50NB",0,Finished good,Active,,5,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,1,,1,90,,,,,,,,,None,*,,,
3,PI13141746000002,"Pipe, SA 106 Gr B; B36.10, DN 15 (NPS 1/2), Sch 80, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,6,1,,,,MTR,Item,23.1,100,1,23.1,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,23.1,,1,,,,,,,,,,None,*,,,
3,PI13161746000003,"Pipe, SA 106 Gr B; B36.10, DN 25 (NPS 1), Sch 80, Plain End, NIBR(MNFC) Seamless, Thk Tol STD as per Code",0,CMN-RM-PURCHASE,Active,,7,1,,,,MTR,Item,48.2,100,1,48.2,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,48.2,,1,,,,,,,,,,None,*,,,
3,PI13151746000002,"Pipe, SA 106 Gr B; B36.10, DN 20 (NPS 3/4), Sch 80, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,8,1,,,,MTR,Item,0.6,100,1,0.6,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,0.6,,1,,,,,,,,,,None,*,,,
3,WQAJBM3002,"CAP,CARBON STEEL,SEAMLESS; SA105,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH 80;25NB",0,Finished good,Active,,9,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,1,,1,45,,,,,,,,,None,*,,,
3,WMABBM3001,"ELBOW 90DEG,CARBON STEEL,SEAMLESS; SA105,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH 80;15NB",0,Finished good,Active,,10,1,,,,NOS,Item,7,100,1,7,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,7,,1,90,,,,,,,,,None,*,,,
3,WMABBM3003,"ELBOW 90DEG,CARBON STEEL,SEAMLESS; SA105,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH 80;25NB",0,Finished good,Active,,11,1,,,,NOS,Item,11,100,1,11,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,11,,1,90,,,,,,,,,None,*,,,
3,WMABBM3002,"ELBOW 90DEG,CARBON STEEL,SEAMLESS; SA105,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH 80;20NB",0,Finished good,Active,,12,1,,,,NOS,Item,2,100,1,2,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,2,,1,90,,,,,,,,,None,*,,,
3,WQASDF1001,"Flange - Socket Weld, Carbon Steel Per ASTM A105N (Normalized), Schedule 80, Class 150, Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 15NB",0,Finished good,Active,,13,1,,,,NOS,Item,7,100,1,7,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,7,,1,45,,,,,,,,,None,*,,,
3,WMASDF1009,"Flange - Socket Weld, Carbon Steel Per ASTM A105N (Normalized), Schedule 80, Class 150, Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 25NB",0,Finished good,Active,,14,1,,,,NOS,Item,3,100,1,3,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,3,,1,90,,,,,,,,,None,*,,,
3,WQASDF1002,"Flange - Socket Weld, Carbon Steel Per ASTM A105N (Normalized), Schedule 80, Class 150, Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 20NB",0,Finished good,Active,,15,1,,,,NOS,Item,3,100,1,3,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,3,,1,45,,,,,,,,,None,*,,,
3,PI3G693317000001,"Pipe, IS 1239, 50 NB, Heavy, Bevel End, NIBR(MNFC) Welded, ERW, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,16,1,,,,MTR,Item,25.7,100,1,25.7,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,25.7,,1,,,,,,,,,,None,*,,,
3,PI3G723317000001,"Pipe, IS 1239, 80 NB, Heavy, Bevel End, NIBR(MNFC) Welded, ERW, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,17,1,,,,MTR,Item,0.2,100,1,0.2,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,0.2,,1,,,,,,,,,,None,*,,,
3,WMASAA1031,"Flange - Slip On,Carbon Steel Per ASTM A105N (Normalized),Class 150, Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 50NB",0,Finished good,Active,,18,1,,,,NOS,Item,2,100,1,2,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,2,,1,90,,,,,,,,,None,*,,,
3,WMASAA1032,"Flange - Slip On,Carbon Steel Per ASTM A105N (Normalized),Class 150, Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 80NB",0,Finished good,Active,,19,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,1,,1,90,,,,,,,,,None,*,,,
3,WQANAA3012,"FULL COUPLING,CARBON STEEL,SEAMLESS; SA105N(Normalized),LATEST EDN,BOTH END THREDED, FNPT,ANSI B16.11,CLASS 3000,SCH 80, 15NB",0,Finished good,Active,,20,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQAFBB1009,"Swage- Concentric,Carbon Steel Per ASTM A234 Grade WPB,Schedule 80,SMLS, MSS SP 95; 20NB X 15NB",0,Finished good,Active,,21,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769839,Push,,,,,1,,1,90,,,,,,,,,None,*,,,
2,-  W630414N17,RC12ABDR(CS 150#) PIPING BOM - LOT 2,1,SOS Dummy,Active,,15,1,,,,LOT,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PI3G693317000001,"Pipe, IS 1239, 50 NB, Heavy, Bevel End, NIBR(MNFC) Welded, ERW, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,23.3,100,1,23.3,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,23.3,,1,,,,,,,,,,None,*,,,
3,PI3G723317000001,"Pipe, IS 1239, 80 NB, Heavy, Bevel End, NIBR(MNFC) Welded, ERW, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,2,1,,,,MTR,Item,16.5,100,1,16.5,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,16.5,,1,,,,,,,,,,None,*,,,
3,WQAJAA7001,"CAP,CARBON STEEL,SEAMLESS; SA234 GR.WPB,LATEST EDN,BW,ANSI B16.9,SCH STD;80NB",0,Finished good,Active,,3,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WMABBM3006,"ELBOW 90DEG,CARBON STEEL,SEAMLESS; SA105,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH 80;50NB",0,Finished good,Active,,4,1,,,,NOS,Item,18,100,1,18,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,18,,1,90,,,,,,,,,None,*,,,
3,WQABBA4001,"ELBOW 90DEG,CARBON STEEL,SEAMLESS; SA234,GR. WPB,LATEST EDN,ANSI B16.9,SCH STD; 80NB",0,Finished good,Active,,5,1,,,,NOS,Item,4,100,1,4,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,4,,1,90,,,,,,,,,None,*,,,
