=== SHEET: PopCache (6 rows x 3 cols) ===

SERVICE ITEMS,LEVEL 1,No
SUPPLY ITEMS,LEVEL 2,Yes
,LEVEL 3,
,LEVEL 4,
,LEVEL 5,
,LEVEL 6,

=== SHEET: BneWorkBookProperties (1 rows x 1 cols) ===

"<bne:properties xmlns:bne=""http://www.oracle.com/bne""><item><name>contentsheetcount</name><value>1</value></item><item><name>contentidentifier</name><value>3OV4o2TAZ4</value></item><item><name>contentgroupname</name><value></value></item><item><name>BneWorkBookSequence</name><value>1</value></item></bne:properties>"

=== SHEET: Civil WBS (5012 rows x 42 cols) ===

ITEM TYPE,SERVICE ITEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*PROJECT CODE:,P024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROJECT NAME,2X25MW RCF Trombay Civil E&C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPERATING UNIT,TIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*INVENTORY ORGANIZATION CODE,MTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVENTORY ORGANIZATION NAME,MPP HO TIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROPOSAL ESTIMATION WBS STATUS,FINAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECO STATUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*WBS LEVEL 1,WBS LEVEL 5,WBS LEVEL 6,WBS LEVEL 7,WBS LEVEL 8,WBS LEVEL 9,WBS LEVEL 10,ITEM DETAILS,*CBS CODE,*PARENT ITEM CODE,*COMPONENT ITEM CODE,*UNIT OF MEASURE,*PROPOSAL QUANTITY,PROPOSAL RATE,PROPOSAL AMOUNT,*BOM LEVEL,CURRENCY,ITEM DESCRIPTION,*PACKAGE ITEM,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,DELETE FLAG,CREATED_BY,CREATION DATE,LAST_UPDATED_BY,LAST UPDATE DATE,LAST_UPDATE_LOGIN,CREATED BY NAME,LAST UPDATED BY NAME,LINE_ID,,,Messages
CIVIL,Boiler MCC Room,"Supplying and installing False Flooring system with following scope and specifications: The system shall have 35mm hollow embraced steel tile with antistatic laminate on top, epoxy paint on the unexposed surface and the sides of the tile protected with 6mm wide PVC beading. The pedestal shall be fixed on the floor @ 600 mm c/c & 1050 mm Height with araldite (or other approved method (including surface preparation. The pedestal heads will receive main end cross M.S. cold roll formed 40 mm x 40 mm x 3.15 mm thick channels including provision of additional angles 50 x 50 x 6 mm and ISMC 100 at cable entries and sides of well as required. The pedestals will have level adjustments to ± 25 mm for levelling. Each pedestal shall be able to support a load of 2500 kg without deformation.  All steel framework shall be hot dip galvanised.",,,,,,CON66,IJ245HBL0T,NI00036989,SQM,366.33,,,LEVEL 3,INR,Supplying and installing False Flooring system with following scope and specifications:The system shall have 35mm,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356750,,,
CIVIL,Boiler MCC Room,,,,,,"Supplying and installing False Ceiling system with following scope and specifications: The system shall have Gypsm boards of approved make and color. Suspension system shall consist of the grid supporting the ceiling panels, intermediate runner supports for the grid if any and hangers, wall angles etc. required to suspend the grid or the runners from structural walls, slabs and beams or trusses. Anodized aluminium grid ceiling system from the approved supplier shall be used. All members of the suspension system shall be of sufficient strength and rigidity to carry the ceiling boards or sheets in a true and level plane without exceeding a deflection of 1/360th of their span. Main runners shall be extruded anodized (25 microns) aluminium Tee section of minimum 25 mm x 35 mm size. Secondary runners shall be aluminium Tee section of minimum size 25 mm x 25 mm. Wall angles shall be of minimum size 38 mm x 38 mm. Generally the grid dimensions of 610 mm x 610 mm shall be adopted. Cutouts for light fixtures, diffusers etc. shall be the exact dimensions and in exact locations.",CON66,IJ245HBL0T,VZK04FLCGP,SQM,977.58,,,LEVEL 3,INR,Providing and fixing at all height false celling of 12.5 mm thick tapered edge gypsum board,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356751,,,
CIVIL,Boiler MCC Room,"Supplying and installing 50mm thick under deck insulation with best quality Expanded Polystyrene (TF thermocol) blocks fixed underside of slab with Bitumen paint or CRPX compound, sealing the joints with self adhesive BOPP tapes and 18 gauge GI wire mesh fixed with chromium plated screws, all materials etc., complete as per drawings and specifications and drawings and as directed by the Engineer-in-charge.",,,,,,CON66,IJ245HBL0T,VZJ12UMW50,SQM,977.58,,,LEVEL 3,INR,Supplying and installing 50mm thick under deck insulation with best quality mineral wool insulation of density 48 kg/cum,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356752,,,
CIVIL,Boiler MCC Room,"WATER  SUPPLY,  DRAINAGE  AND  SANITARY  WORKS",,,,,,CON52,IJ245HBL0T,NI00035781,LOT,1,,,LEVEL 3,INR,"Toilet block with ,respect complete tiling,plumbing with supply of over head tank & swreage system upto septic tank",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356753,,,
CIVIL,GTG Foundation,,,,,,,CON00,IJ241CIV00,IJ245GTG10,SET,1,,,LEVEL 2,INR,GTG Foundation,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356754,,,
CIVIL,GTG Foundation,"Earthwork in Excavation for all kinds of works such as foundations, trenches, pavements, manholes, storm water drains, culverts, cable crossings, pipeway crossings, pipeway bridges, pipes sleepers, pipelines, pits etc., in all types of soils like loose earth, moorum over burdens etc., for depth upto 3.50m from natural ground level, including removal of vegetation, shrubs and debris, cutting and dressing of sides in slopes, levelling, grading and ramming of bottoms, disposal/stacking of the excavated material within a lead of 1000m as per drawings, specifications and directed by Engineer-in-charge, including pumping and bailing out of subsurface and rain water and keeping the surface dry for subsequent works etc., including the cost of supplying shoring, strutting and dewatering.",,,,,,CON41,IJ245GTG10,NI00035604,CUM,468.22,,,LEVEL 3,INR,"Earthwork in Excavation for all kinds of works such as foundations, trenches, pavements, manholes, storm water drains, culverts, cable crossings, pipeway crossings, pipeway bridges, pipes sleepers, pipelines, pits etc.,",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356755,,,
CIVIL,GTG Foundation,"Earthwork in Backfilling with earth obtained from stacks within a lead of 1000m in & around foundations, trenches, below grade slabs, pavements, pits etc., to proper grade and level with selected materials from available excavated material, including re-excavating the deposited material excavated earlier, breaking clods, laying at all depths and heights in layers of thickness not exceeding 150mm, watering, rolling and ramming by manual/mechanical compactors to achieve 90% laboratory max dry density, dressing, trimming etc., all complete as per specifications, drawings and as directed by the Engineer-in-charge.",,,,,,CON41,IJ245GTG10,NI00035606,CUM,56.1,,,LEVEL 3,INR,"Earthwork in Backfilling with earth obtained from stacks within a lead of 1000m in & around foundations, trenches, below grade slabs, pavements, pits etc.,",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356756,,,
CIVIL,GTG Foundation,"Carting away the surplus earth and debris from construction areas  distance ater 1000m & disposal of the same within plant premises including stacking, laying, etc. complete as per drawings, specifications and as directed by Engineer-In-Charge.",,,,,,CON41,IJ245GTG10,NI00035608,CUM,412.12,,,LEVEL 3,INR,"Carting away the surplus earth and debris from construction areas immediately or simultaneously (along with excavation) and disposal after 1000 m 2500 m of the same within plant premises including stacking, laying, etc.",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356757,,,
CIVIL,GTG Foundation,"Supplying and laying in position plain cement concrete of the following mix M-10 with machine crushed coarse aggregates as per relevant IS standards , with cement supplied by the owner, including consolidation of subgrade wherever required, staging, shuttering, tamping, curing, etc. complete for all depths and heights as per specifications, drawings and as directed by the Engineer-in-charge.",,,,,,CON42,IJ245GTG10,VZB02PC2C2,CUM,28.99,,,LEVEL 3,INR,Providing and laying in position PCC with 20 mm down  graded aggregate - 1:3:6,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356758,,,
CIVIL,GTG Foundation,TG Raft and TG Deck,,,,,,CON42,IJ245GTG10,VZB38TGXRX,CUM,512.12,,,LEVEL 3,INR,RCC of M30 grade for TG Deck and Raft,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356759,,,
CIVIL,GTG Foundation,"Febrication & errection Inserts including weight of lugs, plates and fixtures.",,,,,,CON42,IJ245GTG10,VZB52MISIP,MT,2,,,LEVEL 3,INR,Fabrication and Fixing MS metal inserts in concrete structures - materials issued free of cost,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356760,,,
CIVIL,GTG Foundation,Pockets - 301 to 450mm deep,,,,,,CON42,IJ245GTG10,VZB80PKTD2,NOS,20,,,LEVEL 3,INR,"Providing pockets in concrete floors, slabs, beams, foundations etc., of sectional area less than 0.1 Sq.m, incl. fixing and removing formwork made out of 12 mm thk ply for anchor bolts, pipe sleeves etc.for pockets upto  301 to 450mm deep",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356761,,,
CIVIL,GTG Foundation,Pockets - 451 to 600mm deep,,,,,,CON42,IJ245GTG10,VZB81PKTD3,NOS,20,,,LEVEL 3,INR,"Providing pockets in concrete floors, slabs, beams, foundations etc., of sectional area less than 0.1 Sq.m, incl. fixing and removing formwork made out of 12 mm thk ply for anchor bolts, pipe sleeves etc.for pockets upto 451 to 600mm deep",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356762,,,
CIVIL,GTG Foundation,Pockets - 601mm to 750mm deep,,,,,,CON42,IJ245GTG10,VZB82PKTD4,NOS,20,,,LEVEL 3,INR,"Providing pockets in concrete floors, slabs, beams, foundations etc., of sectional area less than 0.1 Sq.m, incl. fixing and removing formwork made of 12 mm thk ply for anchor bolts, pipe sleeves etc.for pockets upto 601mm to 750mm deep",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356763,,,
CIVIL,GTG Foundation,Pockets - 751mm to 900mm deep,,,,,,CON42,IJ245GTG10,VZB83PKTD5,NOS,20,,,LEVEL 3,INR,"Providing pockets in concrete floors, slabs, beams, foundations etc., of sectional area less than 0.1 Sq.m, incl.fixing and removing formwork made out of 12 mm thk ply for anchor bolts, pipe sleeves etc.for pockets upto 751mm to 900mm deep",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356764,,,
CIVIL,GTG Foundation,"Supplying, mixing and grouting with ready mix non-shrink grout having charecterisic strength of 40 N/mm2 manufactured by the Sika, CONBEXTRA-GP1 / GP2, or equivalent, including Chipping off loose material by approved means prior to grouting, cleaning with compressed air, wetting the surfaces for several hours, removing of excess accumulated water, shuttering the edges, curing, etc., strictly as per manufacturer’s instructions, specifications, drawings and under expert supervision to the satisfaction of the Engineer-in- charge.",,,,,,CON42,IJ245GTG10,VZB88GRTSG,CUM,10,,,LEVEL 3,INR,"Supplying, mixing and grouting with ready mix non-shrink grout",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356765,,,
CIVIL,GTG Foundation,Fixing & Positioning of reinforcement in all depth & Elivation,,,,,,CON43,IJ245GTG10,NI00035779,MT,30.73,,,LEVEL 3,INR,"Fixing in position the following reinforcement steel of all diameters for RCC work including supply of epoxy coated 18 SWG binding wire ,cover block,unloading &supply & application of paint in cut edge.",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356766,,,
CIVIL,GTG Foundation,TG Deck Slab Shuttering,,,,,,CON44,IJ245GTG10,VZD07STGDK,SQM,220.8,,,LEVEL 3,INR,"Supplying, installing, dismantling and removing (after specific period) leakproof standard plywood of approved quality form work for TG Deck",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356767,,,
CIVIL,HRSG,,,,,,,CON00,IJ241CIV00,IJ245HBL10,SET,1,,,LEVEL 2,INR,E&C,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356768,,,
CIVIL,HRSG,"Earthwork in Excavation for all kinds of works such as foundations, trenches, pavements, manholes, storm water drains, culverts, cable crossings, pipeway crossings, pipeway bridges, pipes sleepers, pipelines, pits etc., in all types of soils like loose earth, moorum over burdens etc., for depth upto 3.50m from natural ground level, including removal of vegetation, shrubs and debris, cutting and dressing of sides in slopes, levelling, grading and ramming of bottoms, disposal/stacking of the excavated material within a lead of 1000m as per drawings, specifications and directed by Engineer-in-charge, including pumping and bailing out of subsurface and rain water and keeping the surface dry for subsequent works etc., including the cost of supplying shoring, strutting and dewatering.",,,,,,CON41,IJ245HBL10,NI00035604,CUM,688.32,,,LEVEL 3,INR,"Earthwork in Excavation for all kinds of works such as foundations, trenches, pavements, manholes, storm water drains, culverts, cable crossings, pipeway crossings, pipeway bridges, pipes sleepers, pipelines, pits etc.,",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356769,,,
CIVIL,HRSG,"Earthwork in Backfilling with earth obtained from stacks within a lead of 1000m in & around foundations, trenches, below grade slabs, pavements, pits etc., to proper grade and level with selected materials from available excavated material, including re-excavating the deposited material excavated earlier, breaking clods, laying at all depths and heights in layers of thickness not exceeding 150mm, watering, rolling and ramming by manual/mechanical compactors to achieve 90% laboratory max dry density, dressing, trimming etc., all complete as per specifications, drawings and as directed by the Engineer-in-charge.",,,,,,CON41,IJ245HBL10,NI00035606,CUM,888.32,,,LEVEL 3,INR,"Earthwork in Backfilling with earth obtained from stacks within a lead of 1000m in & around foundations, trenches, below grade slabs, pavements, pits etc.,",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356770,,,
CIVIL,HRSG,"Supplying and laying one layer of 230 mm thick compacted crushed stone soling with approved quality black rubble, and the stone size shall be 220 to 230mm (min) on any direction with interstices filled with the  selected earth,material shall be free from lumps and clods, roots  and  vegetations, harmful salts and chemicals, organic materials, as binding material, including watering, hand packing of stones, hammering smaller pieces into voids properly compacting with 10T power rollers to correct line and level and slope as per specifications, drawings  and as directed by the Engineer-in-charge.",,,,,,CON41,IJ245HBL10,VZA67SOL1L,CUM,119.01,,,LEVEL 3,INR,Providing and laying one layer of 230 mm thick compacted crushed stone soling,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356771,,,
CIVIL,HRSG,"Supplying and laying in position plain cement concrete of the following mix M-10 with machine crushed coarse aggregates as per relevant IS standards , with cement supplied by the owner, including consolidation of subgrade wherever required, staging, shuttering, tamping, curing, etc. complete for all depths and heights as per specifications, drawings and as directed by the Engineer-in-charge.",,,,,,CON42,IJ245HBL10,VZB02PC2C2,CUM,45.73,,,LEVEL 3,INR,Providing and laying in position PCC with 20 mm down  graded aggregate - 1:3:6,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356772,,,
CIVIL,HRSG,"Supplying and laying in position reinforced cement concrete of grade M – 20 with 20mm and down size graded machine crushed aggregates for Paving and Grade Slab including laying in alternate panels, Supplying construction joints, Grove cutting ,Bitumen filling in joint,curing, cost of shuttering for sides, admixture,finishing of top surface of the pavement shall be compacted either by means of power driven finishing machine or by a vibrating hand screed for areas where width of the slab is very small as the corner of street junctions etc, for all depths as per specifications, drawings and as directed by the Engineer-in-charge but excluding the cost of cement & reinforcement steel.",,,,,,CON42,IJ245HBL10,NI00036985,CUM,49.79,,,LEVEL 3,INR,Supplying and laying in position reinforced cement concrete of grade M – 20 with 20mm and down size graded machine crushed aggregates for Paving and Grade Slab,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356773,,,
CIVIL,HRSG,M25 - upto Plinth,,,,,,CON42,IJ245HBL10,VZB13ST0R3,CUM,343.1,,,LEVEL 3,INR,Providing and laying in position RCC upto plinth - Grade M25,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356774,,,
CIVIL,HRSG,Fixing of Foundation bolts (weight of templates supplied by TL/TIL shall not be measured.),,,,,,CON42,IJ245HBL10,VZB59BLTIP,MT,3.58,,,LEVEL 3,INR,Fixing of Foundation bolts - materials issued free of cost (weight of templates supplied by TL/TIL shall not be measured),Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356775,,,
CIVIL,HRSG,"Shear keys in column or pedastal etc., of depth upto 200mm, including fixing and removing formwork made out of 12 mm thk ply , as per drawing and as directed by the Engineer-in-charge.",,,,,,CON42,IJ245HBL10,NI00035612,MTR,72.8,,,LEVEL 3,INR,"Shear keys in column or pedastal etc., of depth upto 200mm, including fixing and removing formwork made out of 12 mm thk ply",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356776,,,
CIVIL,HRSG,"Supplying, mixing and grouting with ready mix non-shrink grout having charecterisic strength of 40 N/mm2 manufactured by the Sika, CONBEXTRA-GP1 / GP2, or equivalent, including Chipping off loose material by approved means prior to grouting, cleaning with compressed air, wetting the surfaces for several hours, removing of excess accumulated water, shuttering the edges, curing, etc., strictly as per manufacturer’s instructions, specifications, drawings and under expert supervision to the satisfaction of the Engineer-in- charge.",,,,,,CON42,IJ245HBL10,VZB88GRTSG,CUM,2,,,LEVEL 3,INR,"Supplying, mixing and grouting with ready mix non-shrink grout",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356777,,,
CIVIL,HRSG,Fixing & Positioning of reinforcement in all depth & Elivation,,,,,,CON43,IJ245HBL10,NI00035779,MT,53.21,,,LEVEL 3,INR,"Fixing in position the following reinforcement steel of all diameters for RCC work including supply of epoxy coated 18 SWG binding wire ,cover block,unloading &supply & application of paint in cut edge.",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356778,,,
CIVIL,HRSG,Plywood Shuttering - Upto Plinth,,,,,,CON44,IJ245HBL10,VZD02PLYL0,SQM,566,,,LEVEL 3,INR,"Supplying, installing, dismantling and removing (after specific period) leakproof plywood type form work upto plinth level for STG building and other RCC structures exluding STG Deck, ACC, Aux. Cooling Tower, Ash Silo",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356779,,,
CIVIL,Pipe Rack,,,,,,,CON00,IJ241CIV00,IJ245PRA00,SET,1,,,LEVEL 2,INR,Erection of trusses & Pipe rack structures,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356780,,,
CIVIL,Pipe Rack,"Earthwork in Excavation for all kinds of works such as foundations, trenches, pavements, manholes, storm water drains, culverts, cable crossings, pipeway crossings, pipeway bridges, pipes sleepers, pipelines, pits etc., in all types of soils like loose earth, moorum over burdens etc., for depth upto 3.50m from natural ground level, including removal of vegetation, shrubs and debris, cutting and dressing of sides in slopes, levelling, grading and ramming of bottoms, disposal/stacking of the excavated material within a lead of 1000m as per drawings, specifications and directed by Engineer-in-charge, including pumping and bailing out of subsurface and rain water and keeping the surface dry for subsequent works etc., including the cost of supplying shoring, strutting and dewatering.",,,,,,CON41,IJ245PRA00,NI00035604,CUM,384.45,,,LEVEL 3,INR,"Earthwork in Excavation for all kinds of works such as foundations, trenches, pavements, manholes, storm water drains, culverts, cable crossings, pipeway crossings, pipeway bridges, pipes sleepers, pipelines, pits etc.,",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356781,,,
CIVIL,Pipe Rack,"Earthwork in Backfilling with earth obtained from stacks within a lead of 1000m in & around foundations, trenches, below grade slabs, pavements, pits etc., to proper grade and level with selected materials from available excavated material, including re-excavating the deposited material excavated earlier, breaking clods, laying at all depths and heights in layers of thickness not exceeding 150mm, watering, rolling and ramming by manual/mechanical compactors to achieve 90% laboratory max dry density, dressing, trimming etc., all complete as per specifications, drawings and as directed by the Engineer-in-charge.",,,,,,CON41,IJ245PRA00,NI00035606,CUM,426.16,,,LEVEL 3,INR,"Earthwork in Backfilling with earth obtained from stacks within a lead of 1000m in & around foundations, trenches, below grade slabs, pavements, pits etc.,",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356782,,,
CIVIL,Pipe Rack,"Carting away the surplus earth and debris from construction areas  distance ater 1000m & disposal of the same within plant premises including stacking, laying, etc. complete as per drawings, specifications and as directed by Engineer-In-Charge.",,,,,,CON41,IJ245PRA00,NI00035608,CUM,158.3,,,LEVEL 3,INR,"Carting away the surplus earth and debris from construction areas immediately or simultaneously (along with excavation) and disposal after 1000 m 2500 m of the same within plant premises including stacking, laying, etc.",Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356783,,,
CIVIL,Pipe Rack,"Supplying and laying in position plain cement concrete of the following mix M-10 with machine crushed coarse aggregates as per relevant IS standards , with cement supplied by the owner, including consolidation of subgrade wherever required, staging, shuttering, tamping, curing, etc. complete for all depths and heights as per specifications, drawings and as directed by the Engineer-in-charge.",,,,,,CON42,IJ245PRA00,VZB02PC2C2,CUM,20.54,,,LEVEL 3,INR,Providing and laying in position PCC with 20 mm down  graded aggregate - 1:3:6,Yes,,,,,,,,,,,,,34834,6/28/18,34834,6/28/18,34834,0A6916,0A6916,356784,,,
